user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
s_prowse,20505954,1,1011724125562441728,6,6.0,Check out an amazing video from @IMAS_sport4all  the first ever the first ever mixed ability sports scheme . I was very privileged 2 talk about my experience of rugby & Braveherts.I’m very proud @Letchworthrugby officially a mixed ability accredited clubhttps://m.youtube.com/watch?v=KFc7VKxA_AA&feature=youtu.be …
trewerncp,1394989716,1,1011722839429451776,6,6.0,Sports ambassadors and PTFA would like you to like comment and retweet if members of the community would like an OUTDOOR  GYM  to use on the school grounds.The findings will support our community lottery bid.We have a week to show our support.GET LIKING!!!!! Everyone!!!
handeyecoaches,944451585710723072,1,1011722626404929536,6,6.0,Unreal Screen drill -This drill is not only great for lacrosse goalies but can be beneficial to all athletes. The idea of this drill can be taken and applied to almost every sport! pic.twitter.com/wQl8GJPDKB
NorwichCBSFC,633634097,1,1011714565418123264,6,6.0,PHYSIO WANTED | We now require a matchday physio/sports therapist to attend home and away games to carry out pre during and post match treatments. This is a PAID position. Please get in touch on 07745036715 or norwichcbsfc@outlook.com
emmo99,233511212,1,1011711258859573250,6,6.0,Nice to see my young brother Paul sponsoring his hometown club. His company  Yorkshire Timber and Builders Merchants have done a lot for local sport and this is great to see. #Proudbrother
Andymc1983,354479402,1,1009581156734504960,6,6.0,There is a myth that niche services like UFC fight pass has casual fans. That is a place exclusively for hard-core fans. Thats where fans want in depth analysis on the intricacies of the sport. Thats where you need @robinblackmma
BomisHawg,3065474839,1,1009573141453078528,6,6.0,Friday Arkansas plays for a shot at the CWS Finals.Biggest games in Arkansas sports since 1995 National Tite: 2011 vs LSU (football) 2012 vs South Carolina (baseball) & Friday.Rest up. Going to be a big day. #WPShttps://twitter.com/SharpTusk/status/1009572177740550149 …
DormanBaseball,3037176111,2,1010995708139327489,12,6.0,Congrats to Jack Hennessy  Daniel Wetmore Tanner McCallister TJ White and Coach Jolly on being recognized at the HSSR sports report banquet. pic.twitter.com/z55YLn6oEW
ShevaMozafari,1018882488,1,1009559390016270336,6,6.0,Never buying @Nike again may be difficult but the second they refused to provide gear for Iran in the World Cup they lost me. International sports are supposed to rise above & unite ppl not become a political arena. Pretty bummed but S/O to @adidasUS
ikram71049963,4164241462,1,1009544180136337409,6,6.0,the judge discriminate Our Moroccan team with The Portuguese Team . After saying this we as a faithful audience and real lovers to the football sport  we ask for a rematch of today’s game against Portugal and for a fair judgement in the end.#fifa_rematch_morocco_portugalpic.twitter.com/UctyiUB5is
SeanReillyHS,360894454,1,1009946703355678725,6,6.0,Things were a lot better when the focus of high school sports was about competing for a team (and learning that sometimes you have to sacrifice for the greater good). Individual milestones are nice but they’ve gained way too much importance at the expense of the team concept. https://twitter.com/mycentraljersey/status/1009938488421167104 …
BORO_CoachCorey,2762442071,1,1009934402342850565,6,6.0,Oh Canada! @CFL game day is a battle for Boro bragging rights! Roughrider great and current @sskroughriders VP Jeremy O’Day visit Ottawa to take on @Trev_Harris and the @REDBLACKS! #BoroProud #GoBoro Check it out on @TSN_Sports -WatchESPN App at 7:30! pic.twitter.com/a7wdkTK8jq
Pantone294,2180790529,1,1009928196857331712,6,6.0,Join us at Wiretap Brewing in Los Angeles as we watch the #Dodgers game this Fri & Sat on the jumbo projector games starting at 3PM-10PMThey will be matching 50% of all taproom sales with proceeds going to our Women In Sports Media and Entertainment Event! pic.twitter.com/HsbKQ9HA0J
autumnjoyce_,363079548,1,1009921902910038022,6,6.0,“What’s your major?”Sport management“But you’re smart though why didn’t you major in something more practical?”               Or“Good luck finding a job it’s super competitive to get a career in pro sports”  Lol let’s see if you have that same energy in a few years  https://twitter.com/zysavy/status/1008556324463013889 …
NEASWrestling,987860155533615104,1,1003780894459596800,6,6.0,TONIGHT ONLY!!! Use promo code RAW at checkout for $3 off Full Day General Admission & Ringside Passes to our live debut next Saturday at @Starland_Sports in #Hanover! https://www.facebook.com/events/328797394311414/?ti=as …#RAW #WWE #Wrestlingpic.twitter.com/gRpXpc10H1
lifeinrewind,20762202,1,1003779873955983360,6,6.0,I go to a lot of sporting events. Every single one they sing the national anthem + have a moment to celebrate the military. People that pick out the few times teams have a pride night or some equivalent & complain about politics being brought into sports make me furious. STFU.
HowardBeck,17494046,1,1003773462169649152,6,6.0,I’m unspeakably sad about this. Never did meet Dwight unfortunately but he’s a huge reason I’m doing what I’m doing. The Catch was the most exciting sports moment of my youth. It put me on this path. Forever grateful to Dwight and @JoeMontana for that inspiration. #RIP87https://twitter.com/DwightC87/status/1003768113194651648 …
brit1185,2523139441,1,1003762119332880384,6,6.0,9 weeks until the @worldjrlax championships!All sports teams are welcome to apply for the group ticket fundraising program at http://www.worldjuniorlacrosse.com/tickets/fundraising …#Saskatoon #WJLC #lacrosse #NLL #futurestars #YXEpic.twitter.com/EagHcBiZGJ
thecobbstar,951511297702748161,1,1003756362705395712,6,6.0,Sports fans we got Tyson fury’s future fight at the CobbStar this Sat night live and for free on massive screens !!!       Come and check it out and drink amazing draft and cocktails whilst doing it !!  Find us inside @TheAngelPosting in the high street !! Come on up don’t be shypic.twitter.com/wmPeDMIfBr
fuggirls,21279256,1,1003748592530612224,6,6.0,Its a shame that our friends at @jcrew arent offering these vintage baseball tees in womens sizes. (All their special ladies tees appear to be about booze. Which in fairness I also enjoy!) Women like cute sports gear too yall. https://rstyle.me/n/c49ny9cfjyp pic.twitter.com/HhnQ7ocKbs
mjyharris,444991091,1,1008829363649998860,6,6.0,Ascot tomorrow. As you know I follow this sport all year round but for someone who is passionate about the sport and the horse as an animal nothing surpasses impeccably bred thoroughbreds competing against each other at the highest level. That is why I love this week so much.
NCAAVolleyball,77290892,1,1010641536537780225,6,6.0,In addition to matches against the Costa Rican national team and other local clubs the Drake volleyball team hosted youth clinics took surfing lessons and donated sports bras to local girls. #NCAAVB #SummerUpic.twitter.com/AyKq4ftfmL
pressboxseth,57172070,1,1010635272877469697,6,6.0,How did I already know he said wtf are you doing before I even read the article? @WWNCSportsTank  This man is a hero and potentially saved the lives of Baron Davis and Big Baby (among countless others). Sports Tank Medal of Honor coming up for @MichaelRapaport https://twitter.com/ComplexSports/status/1010629018411044864 …
_ShortyMcForty,3127382572,1,1012831392865177601,6,6.0,JUICE CREW IS COMING TO DURHAM #JuiceCrewSummerTour TOMORROW NIGHT#PAJAMAJAMPARTY919 NBN SPORTS GYM: 2410 Presidental DrDOORS OPEN AT 10Ladies Lingerie is ALWAYS acceptable ALL BIRTHDAYS DM @CDKonthemicRSVP NOWhttp://PAJAMAJAMPARTY919.EVENTBRITE.COM
Senator_Steve,962643614663811072,1,1012828169475256320,6,6.0,‘We’re not going to be silent until we get it’ I tell @CamReddin on @MacquarieSport in the push for #AFL and #AFLW teams in #Tasmania by 2023. @The_Nationals @aflwomens @AFL #PuttingTassieBackOnTheMap #sport #WomenInSport #politas #auspol @TasNationalshttps://twitter.com/MacquarieSport/status/1012803893623808000 …
scwactivities,603115466,1,1012825917087993857,6,6.0,Reminder that the SCW mandated Dead Period for all MSHSAA Sports & Activities is from Sat. June 30 - Sun. July 8. There are NO school sponsored events & ALL facilities (indoor & outdoor) will be closed. Enjoy the break!
mattrainniecbc,16466542,1,1010997095648591872,6,6.0,60 year-old Arlene van Diepen just picked up the sport of powerlifting last year. She recently picked up two bronze medals at a world competition. We head to the gym with her tomorrow #peipic.twitter.com/HCc7Qm03GW
PaulMayATL,3369278890,1,1010991754655490050,6,6.0,Each nite about 7 or so I am going to post a newspaper headline that stunned America n perhaps the world. You decide. Well before the internet and will include history politics sports entertainment et al.All from my own collection.Happy and sad memories. First up in no order. pic.twitter.com/mbAMHTE7fT
Nurhan2217,2880647744,1,1012111554525814785,6,6.0,This is retard from ST sports desk! Keep on blaming ozil when he did most of the work. 7 key passes85% successful passing rate! What more did you guys want from him? How about start writing about Singapore nonsense football? Dickhead https://twitter.com/stsportsdesk/status/1012004306575245312 …
chrissyp34,775754643397865473,1,1012107711339786242,6,6.0,Lovely to see west hams multi times National champion @KevinMitchell6 pop in to the club tonight great to see him looking well and still in shape and still enjoying the sport passing on his knowledge to the boys. Ive always said never forget your roots and where you come from. pic.twitter.com/OX33erFTKi
PFHOFPrez,2291598180,1,1012105665073074177,6,6.0,https://www.youtube.com/watch?v=bQdX1kpcArI&sns=tw … via @youtube Sports brings the world “together” ! Israeli Prime Minister Benjamin Netanyahu congratulating the Iranian Soccer Team on beating Ronaldo & Portugal. #HuddleUpAmeriica #BringtheWorldTogether
WCEBball,3313940720,2,1012102571694026752,12,6.0,6’2” PG Boogie Ellis of Mission Bay HS (2019) will be at the West Coast Elite High School Summer Invite. 72 teams under one roof at The Map Sports Facility @BoogieEllispic.twitter.com/kS8J6nK1pO
jgast_uts,293191927,1,1012091103925948417,6,6.0,Ways to burn extra calories without really realizing it:-Take the stairs-Park towards back of parking lot-Walk your dog everyday-Do work standing up-Get up and walk around every 30-60 min-Be active w/family instead of sitting/watching tv (bike rides park sports etc)
glasgowtigers,276624732,1,1007750614498062336,6,6.0,That is true Andrew however our social media team are all volunteers who happily give their time to try and progress both the club we love and the sport in general. We would encourage supporters if frustrated by their own teams output to get involved and see if they can help.
LilFamAdventure,1069089829,1,1007747759120805888,6,6.0,#ad Need new camping gear? Take a look at a few things we picked up at @academy. Their everyday great prices making it easier for everyone to enjoy more sports and outdoors. Less money for gear means more money for family adventures! #academy #outfampic.twitter.com/fDo2a5geBt
AnarchistPunkDa,398729748,1,1007738349531140098,6,6.0,The national sport in Canada is inventing new ways to justify expansionist government despite the politicians it emboldens getting dumber drunker more entitled and richer every generation. https://twitter.com/AnarchistPunkDa/status/1007729994397896704 …
jazz_n8,960599934880894978,1,1007730798450167810,6,6.0,IT WAS THE LEAST COMPETITIVE DECISION IN PRO SPORTS HISTORY. So no. We cant. This isnt an accountant moving from OKC to San Fran. Its a competitor taking an historic team to the wire in the playoffs AND THEN JOINING THEM INSTEAD OF COMPETING.
vellamasroof,2819982433,1,1003403715099971584,6,6.0,4 ghanty offline rehny kay baad notifications check krna bhi aik extreme sport hy.
HabeysBoduberu,563651597,1,1003397222740811776,6,6.0,Congratulations New Radiant Sports Club @nrsc_mv for clinching the Male League 2018 in emphatic fashion. Photo courtesy: http://images.mv  / Shuad Abdul Sattar>pic.twitter.com/vxkRvXGTHP
