Screen Name	,user_id		,tweet_id		,retweet_count	,Global Influence Score,Tweet
Adriannaevans98,2820869910,992043859734646785,681,681.0,RT @BarstoolTenn: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
DuckinNoles247,28995681,992133185239769089,256,256.0,RT @richarddeitsch: .@SI_PeterKing is leaving Sports Illustrated after 29 years at the brand. https://t.co/sU5b31AgWL
xofifiii,495862740,992121860539191297,718,718.0,RT @ElliotHackney: Sky Sports loses La Liga rights from next season: https://t.co/ZIIwpC62tD
tokoname_boy,773009058940854272,992170739808661505,52,52.0,RT @SeaTimesSports: Ichiro's agent insists he's not retiring but this could have been his final game in a Mariners uniform.
preetichawla167,3147848726,992048533753614336,144,144.0,RT @ksushma140: #ChampionsCoach aka PAPA COACH @Gurmeetramrahim ji are THE BEST coach of the world players trained by him bagged many go…
tuesyyy,46600127,992080929135906817,123,123.0,RT @MissEverywhere_: Anyone who watches DLSU games live will surely recognize this guy. He literally cheers his heart out for the green and…
DavidSRudin,392503731,992062497254445056,36,36.0,RT @jessicawluther: The number of jobs held by people of color and women in sports departments at newspapers and websites has improved sli…
Women_Of_Christ,375478760,992133599683141633,172,172.0,RT @Godly_Life: Wear your message and share your faith!
JJSobacinski31,360394192,992087713242370049,67,67.0,RT @EvanRobertsWFAN: I absolutely hate sports sometimes
Afeeqdahlan,95568391,992042111468945408,46,46.0,RT @agcoco: kalau ada nak cod album #hujansuria #jikasempat boleh jumpa saya kat sports city pj sat lagi sampai 1am. lagi special malam ni…
dr_amitpandey,716185555,992027503739858944,38,38.0,RT @iSKatiyar: RM @PiyushGoyal had announced an immediate promotion for Padma Shri awardee Mirabai Chahu who won India's first gold medal a…
kclr96fm,37395131,992154536784560128,3,1.0,SPORT - Congratulations to @ThomastownUtd's Ellen Molloy who was presented with her @DavidBuggyMotor &amp; KCLR Sports… https://t.co/llx6qwP7bB
ILuvKaraoke,16415637,992159086497189888,208,208.0,RT @RealLifeKaz: Black GM Black President black head coach. Only one franchise in sports can claim that. https://t.co/KBqguG8PIF
jollywhiskey,191965782,992059300431327232,75,75.0,RT @_shireenahmed_: I started writing about Muslim women in sport because I hated the way it was being done. Now I want to  change the lan…
JohnDBrice1,1120576068,992064998825517056,20,0.9523809523809523,#BREAKING @Vol_Sports like @AggieFootball has fired its top medical trainer after changing football coaches:… https://t.co/N3mjwCrswU
kyle_brindza,467081435,992009405033041920,7712,7712.0,RT @KirkHerbstreit: For all the parents/coaches that think specializing in one sport is the right thing to do. Let them play multiple sport…
Iamthe_dude,920967945819340800,992116825809879042,63,63.0,RT @ChoradiyaMehul: Wow Few pictures of newly built synthetic athletic track built by AAP Government at a sports complex in East Vinod Nag…
Cyndi37568221,888053122962149380,992130999365521409,1290,1290.0,RT @danielle_ivory: On a Redskins photo shoot some cheerleaders were required to be topless and others wore nothing but body paint. 
JeffScottBall,264394276,992175293984116737,143,143.0,RT @dandakich: Just let the parents coach  https://t.co/1D91P59Rsa
JKNYCE,27748747,992116836366934017,1369,1369.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
jackwilliamshd,1543804537,992122498077650944,153,153.0,RT @racistduck: @jere_bare Why are you wearing a German sports brand hat? You are not German or white. Stop wearing our cultural clothing.
SiDonTrip,100085032,992163067692748800,125,125.0,RT @MikeConti929: Atlanta sports collectively is about as exciting as its been in a while:
pgrathoff,998604998,992042523773276162,4,0.6666666666666666,I updated last year's story because of course something happened.  https://t.co/EMETvZoycU
Hamicus_Maximus,235781368,992156353987796993,1516,1516.0,RT @jemelehill: A NFL team is accused of shamelessly dangling women in front of their business partners like bait? Stunning since yanno t…
justinh03,21798758,992098741745324038,7709,7709.0,RT @KirkHerbstreit: For all the parents/coaches that think specializing in one sport is the right thing to do. Let them play multiple sport…
ChodakMichael,3306313457,992134021378379778,673,673.0,RT @BarstoolTenn: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
lindsay33302799,991991434466258945,991998994200088576,316,316.0,RT @SportXChain: Sport X is launched and operated by a team of sports agents and lawyers with rich experience in the international sports m…
2tanz,340737678,992086828235739136,205,205.0,RT @UCBarstool: RT for a chance to win this LIMITED EDITION Barstool Cincinnati flag! They are almost sold out on the Barstool Sports store…
2pacsharkwhore,57788479,992104614857269248,1292,1292.0,RT @danielle_ivory: On a Redskins photo shoot some cheerleaders were required to be topless and others wore nothing but body paint. 
SicEmSports,22081824,992018186555068416,49,49.0,RT @BUDREW: A Great Article on Dennis Lindsey former Baylor Basketball Player and current GM of the Utah Jazz!  Congrats @EkpeUdoh and @Bu…
SagKojo,702922785,992059534494568448,97,97.0,RT @MercedesBenz: Ready to prowl!
willsprings,23859625,992184918393356288,256,256.0,RT @richarddeitsch: .@SI_PeterKing is leaving Sports Illustrated after 29 years at the brand. https://t.co/sU5b31AgWL
PReganUKC,2428091382,992180297637744640,143,143.0,RT @dandakich: Just let the parents coach  https://t.co/1D91P59Rsa
JaydaEvans,24206231,992074041958711296,4,1.3333333333333333,Garfield throwing an a.m. party for its champions in all sports including the basketball team... https://t.co/WsrZNrEgIK
campbell_trayce,973544398892838912,992144672914001920,611,611.0,RT @BreitbartNews: We should be able to express how we feel about issues without everybody getting so easily offended. https://t.co/JUpa0…
OG_RAFA1,1055665436,992167806027300864,354,354.0,RT @Complex: Paul George is gone from OKC when free agency hits according to ESPN report: https://t.co/UdCCU6wN7v https://t.co/DgyDNEsgYC
JamesHubbard113,1011669792,992013719684120576,96,96.0,RT @nrarmour: There are some awful people who own NFL teams. And then there is Dan Snyder. https://t.co/LkzWspehaj
JPN366,99851779,992129338970656769,896,896.0,RT @TheOnion: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/tCaeELTih6 https://t.co/5Fb2f8fgeA
KOINER1943,33360260,992169275354906626,39,39.0,RT @SportsTimeOhio: Frankie doing Frankie things! It's a whole new ballgame!
2ndSatSports,855889773575241736,992170076659961856,42,42.0,RT @Sports22384807: Follow train time sports fans. Choo choose
Reflog_18,490900538,992042837649879041,175,175.0,Toronto Ontario professional sports schedule for May 3 2018:
coffeespoonie,808774010716700672,992038271990497281,1393,1393.0,RT @SorayaMcDonald: The Washington Slurs took their cheer squad to Costa Rica for a topless/nude photoshoot confiscated their passports so…
yezzus65,3105127273,992052856072044548,150,150.0,RT @wfaa: It's official! Dallas Cowboys' #JasonWitten is retiring. His 15-year career has come to an end. 6 reason we'll miss the tight end…
dumzamaswana,54897388,992033436096520193,7,1.0,Wakhe wathi omnye umfundisi eshumayela eMotherwell Sports Centre: 
cologneloring,2931589918,992163578819104773,51,51.0,RT @NYDNSports: BREAKING: @nyknicks agree to hire David Fizdale as their next head coach the Daily News has confirmed https://t.co/J344Jya…
veggehead,183887474,992156883711549440,61,61.0,RT @Casablancas_J: (warning sports talk/4 jocks)
runtodaylight,15332026,992082050738999296,1392,1392.0,RT @SorayaMcDonald: The Washington Slurs took their cheer squad to Costa Rica for a topless/nude photoshoot confiscated their passports so…
JBodine1122,335541621,992165586032578561,990,990.0,RT @MustafaAliWWE: My wife told me she didn't receive encouragement to do sports when she was younger. We aren't letting that happen with o…
ultsjk_kh,2334502237,992006836650819585,96,96.0,RT @MonstaXEurope: [#MONSTA_X]
mgouletcoach,338305970,992081526002192384,66,66.0,RT @CAAWS: Great infographic by @BelievePHQ on how can we INCREASE the number of WOMEN who COACH sports. https://t.co/mxF3KmCUsw And have a…
NadiaNiaz,16881999,992171257721311232,500,500.0,RT @elonjames: Uh. 
chadlindskog,54980457,992167992212500480,3,0.75,.@CamdenHancock12 is returning to his normal life after having surgery two weeks ago to remove a brain tumor.
KsenishkaV,984468859724926976,992009945351671808,228,228.0,RT @globalissuesweb: NBA notes: Suns hire Igor Kokoskov as coach; Thunder's Billy Donovan expected to return https://t.co/Yi3bfjXoZW https:…
Rob007H,173986417,992043455927943168,175,175.0,RT @Reflog_18: Toronto Ontario professional sports schedule for May 3 2018:
TaftHS_XC_TF,746352997899210752,992088305767534592,442,442.0,RT @JeremyFrisch: Parents lets start at the beginning Before they sign up for sports...
youngsilkk00,32485752,992079623193333760,392,392.0,RT @mikethemiz: Up to 70% of girls stop playing sports by the age of 13. @TeamSheIs is working to provide resources encouragement and rol…
vishalinsan__,1154257502,992061490877284354,3,3.0,#ChampionsCoach
Br0M0use,1695275784,992128708747059200,331,331.0,RT @ABC: 80-FOOT MONSTER WAVE: Incredible footage captures the moment a Brazilian surfer breaks the world record for the biggest wave ever…
shonuffsheff,2611177147,992088199978610688,266,266.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
ChronSports,15171737,992042305052971008,5,0.7142857142857143,RT @ChronTXSN: New #Texans at #TXSN -  McClain: How Texans draft picks fit on the roster https://t.co/psf9n7XEDa
newballpark,67133680,992141741758103552,561,561.0,RT @AdamSchefter: Jason Witten not the only all-timer to leave his job today. Congratulations to @SI_PeterKing on his Hall-of-Fame run at S…
Jacob_E8969,3227516321,991999009945456640,467,467.0,RT @BarstoolClemson: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could…
f_emasculata,964764716,992128259583164417,506,506.0,RT @elonjames: Uh. 
drjekylmrpryde,453502968,992054482564452353,564,564.0,RT @bomani_jones: i love how selective we are about when we like an athlete in team sports doing things on his own terms. https://t.co/Ur…
jdny2,41615720,992027051090677761,33,33.0,RT @MMehtaNYDN: .@NYJets privately believe Sam Darnold could be the Week 1 starter. Full story: https://t.co/LQ11QrItWZ https://t.co/ieeQtt…
whocares1981,567768469,992093807775698946,266,266.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
melissiasingh18,992082000684216320,992084821190107136,1830,1830.0,RT @supermorgy: KOBE PARAS to Leave US NCAA; Try to Go PRO https://t.co/NtJDkUIdiX #KObeParas #basketball #sports #news https://t.co/fkLrWt…
MoneyWellBrent,739864494,992030575866327040,1525,1525.0,RT @jemelehill: A NFL team is accused of shamelessly dangling women in front of their business partners like bait? Stunning since yanno t…
_LiraGalore,737904216950382592,992114700380004353,1370,1370.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
Elizabethkaywh2,951175089793384448,992172479354466304,608,608.0,RT @BreitbartNews: We should be able to express how we feel about issues without everybody getting so easily offended. https://t.co/JUpa0…
rconleyVFL,1056573367,992076290634272769,678,678.0,RT @BarstoolTenn: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
huskerdiva,26251551,992038761621000192,278,278.0,RT @NolteNC: Oh. Hell. Yes.
Tiu_Loki,2188329896,992081470729703427,177,177.0,RT @giovanidiluca13: Fox Sports da Espanha transmitindo ontem o jogo do @Gremio contra o Cerro Portenho. com audiecia expressiva dos Espanh…
mjane1000,44772131,992191885144813569,1360,1360.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
SandraSturm81,790592470375694336,992045063244013569,37,2.176470588235294,LADY IN BLACK #blackhair #beauty #lunch #live #lifestyle #fashion #PremiosMTVMiaw #home #Amazon #RELAX… https://t.co/hisTigxGuL
MaasPakistan,793422153572093952,992053933785976832,97,97.0,RT @FarhanKVirk: #RealPashtunHeroes In sports Pakistan has Younis Khan and Afridi who are the pride of Pakistan. We don't need Malala when…
citicountrygirl,167968597,992182961729626112,895,895.0,RT @TheOnion: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/tCaeELTih6 https://t.co/5Fb2f8fgeA
Thunderthighz_,144610826,992152519181783040,30307,30307.0,RT @marc_grhodes: Notice how the people who told Colin Kaepernick and LeBron James to stick to sports haven't told Kanye to stick to maki…
regino_jakob,1517509243,992155475499278336,362,362.0,RT @Casablancas_J: PS   i've generally quit sports tho....
LanceConrad1,540070949,992025220453163009,150,150.0,RT @wfaa: It's official! Dallas Cowboys' #JasonWitten is retiring. His 15-year career has come to an end. 6 reason we'll miss the tight end…
TheTroyJohnson,1323563353,992121127525933056,41,41.0,RT @Sports22384807: Follow train time sports fans. Choo choose
Aly_Retana,32817137,992165941097189376,558,558.0,RT @AdamSchefter: Jason Witten not the only all-timer to leave his job today. Congratulations to @SI_PeterKing on his Hall-of-Fame run at S…
GoceDimitrioski,1034044994,992122479782060034,1290,1290.0,RT @danielle_ivory: On a Redskins photo shoot some cheerleaders were required to be topless and others wore nothing but body paint. 
SpecNewsRDU,17601174,992123061829881856,4,1.0,RT @SpecNewsCLT: Hatton Malnati and McIlroy among early round leaders at the @WellsFargoGolf Championship #WellsFargoChampionship #QuailHo…
SairaSabzwari,2902940309,992049725858861056,96,96.0,RT @FarhanKVirk: #RealPashtunHeroes In sports Pakistan has Younis Khan and Afridi who are the pride of Pakistan. We don't need Malala when…
