user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
SisiWananchi,843565796936900608,1,1003749530486091776,4,4.0,NEWS: 70 Billion MISSING at KPC.Raila: Oh You know we are building a bridge that runs from Msa to Lodwar so that we can transport oil. I love bridges and squash. Squash is a sport that I love!
rogerscup,165799482,1,1003748769274314752,4,4.0,Novak Djokovic. Rafael Nadal.One of the greatest rivalries the sport has ever produced Could this be the #RolandGarros final next Sunday? Or could Alexander Zverev and Dominic Thiem make their mark? Read more on Road to Rogers Cup:http://www.rogerscup.com/road-to-rogers-cup-could-djokovic-stop-nadal-at-roland-garros/ …
SuaveFrancisco_,337791131,1,1003742367462158342,4,4.0,There is no reason to turn down millions of dollars for a sport that won’t support you as well as baseball financially or physically. I’d choose baseball over football any day. It’ll hurt OU but for Kyler Murray’s future he needs to go with baseball.
SBGWahoos,2379477540,1,1008859169166786560,4,4.0,Congratulations and good luck to Carmen “TugBoat” Hernandez III (Catcher/Nipomo HS/2019) on his invitation to a Scout Night Workout that will take place tonight at the Peoria Sports Complex!!This is why we participate in the @USABChamps_West 17U National Team Championships!!pic.twitter.com/2bM27DIyKj
WCBballWolves,920408725411811328,1,1008850814482468867,4,4.0,It was a somber day for the Wolves as we helped our DEAR FRIEND Pastor Chuck Scroll pack up to move to his new assignment in Middlesbroro.  Words will not do justice for what this man has done for our sports program and community!!  As he knows we appreciate it!  THANKS Chuck!!! pic.twitter.com/ggIiOLCqdX
GGATXRealtor,947321871372111872,1,1008848921521577985,4,4.0,Soccer fans in Austin Tx if you havent already done so please support MLS2ATX ATXCouncil will be making a decision in 10 days. #futbol #soccer #MLS2ATX #ATXCouncil #sports #SupportLocal https://twitter.com/mls2atx/status/1008742065411411968 …https://twitter.com/mls2atx/status/1008742065411411968 …
GoDragonsAD,913451389950545920,1,1008836074737631235,4,4.0,Psyched with move to Washington D.C.’s Entertainment and Sports Arena for @CAABasketball Men’s Championship starting in 2020. A brand-new arena central location neutral court easy drive for Drexel fans and cool to compete in our nation’s capital. Big move for CAA. Can’t wait!pic.twitter.com/DDIuKiqxP0
Mass_STEMHub,789123160578854913,1,1008831881574567936,4,4.0,On National Signing Day high school seniors who sign a letter of intent to play a sport at an NCAA school are announced and celebrated. Our STEM Signing Day ceremony extended some of that same fanfare to @PLTWorg students heading to #college to pursue #STEM majors.pic.twitter.com/jh8Hfrymyz
stmatthewsSW20,866236079141158913,1,1008829065367904256,4,4.0,Hot from our summer fair a brand new Sports Camp arrives to Wimbledon! Wimbledon RFC have set up “Wimbledon RFC in the Community”. It’s not all about rugby your child can also  be coached in Cricket and Athletics too all at their club. https://www.wimbledoninthecommunity.com/book-a-camp/ pic.twitter.com/et6TEVGnjq
Nathaniel_Bott,278270171,1,1008828412159410179,4,4.0,One of my favorite things I’ve done in journalism was covering the ‘Hey Diddle Diddle’ release in Denver. One of my favorite parts was @DavidHarns telling me i’d be on TSR the next day to discuss it. I’ll miss one of the best sports talk shows on radio @RyanSchuiling @JKnick30
HannahRosePratt,39701759,1,1008823988263575553,4,4.0,Any students enrolled in school next year and looking to work/intern in a sports organization? The Grey Cup Legacy Fund has a grant you may be eligible for! (Other grants too- click the link below and please RT) NEW deadline of June 30: https://www.sportmanitoba.ca/coaching/grey-cup-legacy … @fbmanitoba
shoepick22,2579088915,1,1008820708535865344,4,4.0,Kids reclassing for basketball in 5th grade smh. I dont agree with it but whatever floats your boat. Says alot about your parents mindset. Maybe its just me tho. Im not holding my kid back a grade due to sports and trying to give them an advantage over everyone else
LionsAthletics,96032887,1,1008816291396968448,4,4.0,Tomorrow-Come on out!               Johnny Wilson Nominees:Sarah AikinIsaiah BreesHeart of Sports Finalist:Jimmy PineComeback Award Finalist:Kennedy FillmoreBoys Soccer Athlete of the Year:Brayden Etherington pic.twitter.com/zraUYksTy8
TrineUniversity,15063810,1,1008814114989334528,4,4.0,Three stories of overcoming adversity including Kara Eck 18 will be featured in a special broadcast called Defying the Odds: The 2018 Honda Inspiration Award will air on CBS Sports Network on June 19 at 7 pm ET. #TrineU #GoThunderpic.twitter.com/iuu1cfM6dw
JennDouglas6,614831319,1,1008813517447749633,4,4.0,When we have opportunities in #Niagara to host sport events - it’s only natural to have the Voice of Sport in Niagara join the team meet Rod (in the middle) his dedication enthusiasm and passion are contagious! TY for your continued support and involvement  #PoweringUPpic.twitter.com/RR4ltrS8w5
globalsportuva,2599540628,1,1010668490267586563,4,4.0,Read GLOBALSPORT Daniel Guinnesss article about concept of destiny among Fijian rugby professionals and aspiring professionals -- how sport godliness and politics are intertwined in the lives of people in the Global South hoping for a better future: https://bit.ly/2KfCCKS pic.twitter.com/zxT9mhlDHR
traciskene,19427155,1,1010666508131766272,4,4.0,Im not upset somebody manufactured womens panties that vibrate when a World Cup goal is scored. Im upset they picked a sport with notoriously low scoring games. Its not sexist its inconsiderate. #WorldCuphttps://www.maxim.com/style/vibrating-panties-world-cup-outrage-2018-6 …
scfcsupporters,1001202357139595265,1,1010650059984244736,4,4.0,Our 1st ever @IFALatest  league game organised  an away day trip down the Potteries v the Portvale lads  #WeAreSalford v @PortlyVale 28/7/18  10:30 kick off  Trentham community sports centre ST4 8PQ @IFALatest  league fixture
CAJeffrey,79237547,1,1010637140877688832,4,4.0,How about an “inspire bay area kids” tour of the factory ? Hard work + creativity + perseverance = world change and you can do it too kind of tour. Their heroes need to be more than sports figures and movie stars.
olawalesmd,96611880,1,1010631764472221697,4,4.0,Hello allKindly RT to anyone interested in a Receptionist Job for a Viewing Center/ Entertainment Lounge around Abule Egba Lagos.Requirements: Young (20-25) with interest in sports and video games good command in English great communicator.Urgent.@segalink
TeamStreamAlex,732250916141846529,1,1010628423264473088,4,4.0,Nothing worse than a fighter that says its up to my promoter in regards to his next foe. The promoter works for YOU you absolute fucking weapon. YOU tell him you want a big fight or youre gone. Absolute cop out. The absolute worst aspects of this sport.Fucking raging.
EFCworldwide,113062646,1,1010627663550087174,4,4.0,@DominatorDoyle is back! Watch #EFC71 live on Kwesé ESPN (Africa) Kwese TV (South Africa) SABC 3 (South Africa) FIGHT SPORTS (Where Available) & http://EFCworldwide.tv  (Global).pic.twitter.com/CfwQYNLAaA
InsideSoCalSpts,2309040030,1,1012846431609057280,4,4.0,A busy day in Southern California Sports:- #Lakers’ Lonzo Ball has torn meniscus: http://bit.ly/2IBVTEM - DeAndre Jordan opts out of #Clippers contract: http://bit.ly/2tR1rpD - #LAKings give Drew Doughty a contract extension:http://bit.ly/2KC1f7M
CharlesFrancess,1227009073,1,1012844619963469824,4,4.0,Cleveland doesn’t deserve LeBron. Nobody that good in any sport should be in Cleveland. That type of athlete belongs in the big cities and places people actually want to be. #LebronWatch2018 #LeBronJames #Cleveland #espn
NaphiSoc,1934787661,1,1012837723873296384,4,4.0,Not sure about this - the questions were REAL dumb and usually with no spot on answer to choose - and like fav sport - basketball not listed - and I dont drink and at least 3 questions were on fav drink.    http://quizzes.howstuffworks.com/quiz/which-region-the-united-states-fits-you-best …?pic.twitter.com/c184A8mi0d
SusieQ19622,4784948773,1,1012836591067267072,4,4.0,$35 free shipping JONES NEW YORK Sport 100% LINEN TUNIC TOP - SZ L Large #JONESNEWYORKSport #Tunic #Casual http://www.ebay.com/itm/-/323314565168?roken=cUgayN&soutkn=eO1C8W … via @eBay
MattForte22,28183933,1,1012816189318418433,4,4.0,Tomorrow @spiceadams & I go head to head in the Ultimate #USOpen sports challange from Ivanhoe Park in Riverdale streaming live on @usopen Facebook Periscope & Youtube at 11am/10am CT ! Tune in to see the action. #USOpenArtCourtsxChasepic.twitter.com/RORmH2IoII
Smerity,15363432,1,1012802983703109632,4,4.0,Authors would be far more motivated to do in-depth analysis if they got to act like a sports commentator narrating Puppy Bowl XIII whilst assessing the vast stupidity that their algorithms are capable of ^_^ pic.twitter.com/vYwHQVx0bJ
erinruberry,62502942,1,1012800676701917184,4,4.0,My coworker casually mentioned he has “some” Special Olympics medals.Turns out he has *25* in four sports (volleyball basketball softball slalom skiing)—& brought three in today so I could see them.So ask around. You never know if there’s a secret Olympian in your midst. pic.twitter.com/rrQOF5VSG6
JBeonTheHill,36787598,1,1012795092309020673,4,4.0,Nearly 3 months later Buddy Young who was first African American front office exec in pro sports was killed in car crash near Dallas after repping NFL at Joe Delaney memorial service  Two great guys  @NFLAlumnihttps://twitter.com/ProFootballTalk/status/1012634374276296704 …
Arch2O,393634324,1,1011021713717497858,4,4.0,Health & Sports Education Center | Kang Chul-Hee + Idea Image Institute of Architects - http://Arch2O.com  Read more ► https://www.arch2o.com/health-amp-sports-education-center-kang-chul-hee-idea-image-institute-of-architects/ … #architecture #design #art #arch2o #interiordesign #architects #photographypic.twitter.com/C9sv0kxQ15
MattGeorgeKHTK,489120861,1,1011007193246662662,4,4.0,The Kings have been the model of dysfunction in the realm of pro sports over a decade: 10 HCs. 3 GMs. 2 ownership groups (one went basically bankrupt)3 different relocation destinations. So why does continuing that trend by firing Vlade/Joerger sound like a good idea?
SCHSsb,633072492,1,1011000463813201920,4,4.0,Dead Period June 24 - July 7Dead period is defined by TSSAA as: No coaching observing or contact between coaches and players in sport involved. There is no practice no open facilities and no weight training/ conditioning.
UTBasqueClub,818099786,1,1010991760720318464,4,4.0,ICYMI: Travel author Rick Steves talked about the #Basque Country on his radio show and podcast. Listen as journalist and former diplomat Dave Seminara vividly describes some of the region’s unusual sports and traditions. #BasqueCountry @RickSteves https://www.ricksteves.com/watch-read-listen/audio/radio/programs/program-528 …pic.twitter.com/44tJExD6rj
TopshamWalking,865446267509391361,1,1010983131220934656,4,4.0,Walking rugby is the ideal summer sport. A gentle stroll* in a green field pleasant company a drink in the bar afterwards ... join us Mondays 6-7 Tuesdays 11-12 and Thursdays 5-6 at @TopshamRFC   *not all strolling is gentle ... there may be sweating.
noampao,483719435,1,1012120579443437568,4,4.0,Everyone claims they want a girlfriend who “smokes weed plays video games and watches sports with them” like they don’t know you need your own hobbies in a relationship. Y’all gonna be taking up knitting and gardening just to get some alone time while ya girl hogs the Xbox
DeanRosario,393099706,3,1004860835737399297,12,4.0,Good honest insights from Ange.He never wavers in his beliefs ideals philosophies about The Game.Football is unique - hundreds of Case Studies to draw upon to mould our Game in AUS.But we ignore & choose to ape 2 sports that are limited & insular.https://www.theguardian.com/football/2018/jun/08/ange-postecoglou-australian-football-is-going-backwards …
